PG.ProteinGroups,"[1] 1_2-A,1_1_9293","[2] 3_2-A,2_1_9297","[3] 4_2-A,3_1_9281","[4] 5_2-A,4_1_9305","[5] 6_2-A,5_1_9287","[6] 7_2-A,6_1_9303","[8] 9_2-A,8_1_9288","[9] 10_2-A,9_1_9292","[10] 12_2-A,10_1_9299","[11] 15_2-A,11_1_9280","[12] 16_2-A,12_1_9308","[13] 17_2-B,1_1_9284","[14] 23_2-B,2_1_9289","[15] 25_2-B,3_1_9304","[16] 26_2-B,4_1_9282","[17] 27_2-B,5_1_9296","[18] 28_2-B,6_1_9283","[19] 29_2-B,7_1_9307","[20] 34_2-B,8_1_9309","[21] 42_2-B,9_1_9294","[22] 43_2-B,10_1_9302","[23] 44_2-B,11_1_9300","[24] 46_2-B,12_1_9301","[25] 47_2-C,1_1_9285","[26] 53_2-C,2_1_9310","[27] 56_2-C,3_1_9290","[28] 57_2-C,4_1_9306","[29] 58_2-C,5_1_9291","[30] 61_2-C,6_1_9298","[31] QC01_2-C,7_1_9279","[32] QC02_2-C,8_1_9295","[33] QC03_2-C,9_1_9311"
A0A2R8RMT5;A5WW24,76.43379974,87.03222656,79.17284393,93.23518372,83.81182861,83.50453186,88.50452423,83.43359375,83.3817749,80.3088913,82.52005768,64.93522644,98.63579559,96.757164,74.43484497,79.28486633,90.63140106,94.30426025,87.39870453,77.44834137,89.01795197,82.73510742,91.83301544,93.19890594,73.87506104,76.87143707,82.62899017,125.007988,73.82458496,78.70607758,82.03920746,95.26007843
A0A2R8RQB0,50.85657501,50.46242905,46.13050461,46.58612061,45.48399734,51.4935379,48.80142975,56.13178635,50.53063583,51.90195847,49.17666626,47.13324738,38.74954987,44.24256516,46.96071243,43.004879,49.05064011,44.26850891,43.1152153,43.55057907,48.46804047,40.48371124,44.98019791,49.93586731,48.60808182,50.67686462,51.34651947,57.68857193,50.80204391,51.63181686,45.2620697,54.42807388
A0A2R8RTA8,40.44406509,28.6613102,33.45462799,52.66436005,36.12068176,34.07335281,36.42348099,33.29676056,34.41427994,35.39183807,33.66779327,29.36839104,33.2672081,30.70677185,32.85956955,28.63101006,22.7038784,49.03024673,46.32799149,29.11310768,33.50864792,41.12705231,36.65894699,36.99062347,34.40322113,21.55252647,42.67657089,30.74962997,37.13591385,33.02959824,34.07094574,38.16131973
A0A2R8RTM3,2863.487061,2821.45752,2513.830811,2781.594482,2684.912842,2838.158447,2578.837891,2659.887451,2772.849854,2657.67749,2398.717285,2778.650146,2804.352539,2487.146729,2788.581299,2510.349121,2462.456299,1983.270142,2367.58374,2486.265869,2628.625488,2496.293945,2622.844238,2671.175049,2721.299072,2769.662842,2481.594482,3241.925293,2754.64502,2807.537598,2625.133301,2740.218994
A0A2R8RTP4,314.025177,276.9910583,324.5125427,347.0519714,295.2896423,300.4865112,300.0732422,283.2366943,295.3457947,287.1320801,260.2010193,291.8408203,311.7585449,293.6152649,285.2983704,299.9799194,324.0458984,271.7528992,287.6704102,293.6960754,312.990509,321.6520386,293.2874451,334.0167542,300.4225464,289.2529602,284.0306702,331.855896,289.9177246,302.6383667,293.5345154,309.756012
A0A2R8RTX1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.01493645,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16.81703568,NaN,NaN,NaN,NaN,NaN,11.6453867,NaN,14.29645252,NaN,NaN,NaN,NaN,NaN
A0A2R8RTX5,213.4071655,203.2972412,200.4867096,168.6266022,170.9755554,227.0669556,185.4808197,201.8086395,203.7781982,217.0989227,186.1550751,213.8412933,217.7800293,192.9483643,214.5484161,197.8840179,176.7057495,195.978653,193.6354065,184.0710602,191.2381744,175.0240326,191.5430145,218.9649658,208.8743286,219.0747681,205.697403,211.032547,193.4131927,199.6218262,188.2697754,197.9897614
A0A2R8RU89,NaN,NaN,21.84733582,NaN,70.91973877,NaN,54.73066711,NaN,72.67500305,NaN,50.03302383,40.3692131,85.44120026,NaN,NaN,19.28858376,NaN,NaN,19.87052727,NaN,NaN,NaN,42.52025604,99.70872498,NaN,NaN,27.06672287,NaN,16.51293755,25.77961159,27.33574677,40.74492645
A0A2R8RVM5,31.14109039,57.97418213,49.63021088,38.5330658,67.48721313,40.30101013,64.74510193,55.70249939,63.44457626,59.98969269,53.41767883,68.57594299,67.98626709,48.59220505,42.52045059,43.23530197,48.94405746,54.93022537,41.60295105,61.10506821,73.79161072,45.79285812,49.36617279,73.76290894,42.30236053,44.79946518,49.1062851,60.02951431,36.08489227,60.19326782,58.68896866,57.50143814
A0A2R8RVN3,5.123409748,13.50367737,9.70923233,NaN,10.58388901,NaN,10.32733536,12.66052723,24.94184685,NaN,9.306090355,NaN,12.77970123,6.43696928,13.97538948,11.1686945,15.82775784,NaN,7.265565872,7.172535419,13.1638813,13.63079739,8.727210045,NaN,7.459485054,NaN,NaN,NaN,11.91388416,24.70075989,12.74268532,NaN
A0A2R8RWC3,237.2516022,232.1672821,234.8167725,226.2375183,208.7129059,244.6259613,232.6187286,254.6666718,222.4202576,236.555954,221.348587,234.462738,227.3301849,207.8950043,239.0817413,232.0822144,228.2489166,223.3370361,210.9091949,227.1926727,212.9096375,199.4133301,221.7576447,253.4008026,227.5820007,230.6157227,232.2253571,226.8324127,199.358963,224.0259247,237.0193634,222.3179321
A0A2R8RWC4,107.3612671,92.01136017,92.34243011,98.56254578,106.1906738,100.7576065,84.6026001,99.23279572,96.56394196,95.71291351,89.42057037,84.92375183,93.17478943,94.67431641,91.19129944,98.11165619,92.84722137,103.4936447,101.36866,111.3987503,84.51397705,91.54592896,92.12929535,84.75991058,79.35836792,86.70465088,88.33525085,110.244873,91.41590881,80.69654083,97.7287674,107.5633698
A0A2R8RWN9,58.64423752,61.86722565,68.31234741,76.81292725,73.97671509,63.01340103,65.41910553,67.00296021,71.17467499,82.41162109,67.10865784,61.43709564,76.69971466,76.33341217,63.55479431,71.02184296,75.19528961,73.92263031,63.60164261,75.36503601,68.95639038,82.01335907,68.1242981,65.68848419,63.04053116,72.29024506,74.79600525,91.95983887,85.97663879,101.2427521,64.00734711,65.87298584
A0A2R8RXU6,56.77071762,40.31552124,37.08379745,42.12905502,43.62306213,57.22469711,47.80512238,56.45135117,48.32938766,35.36032867,54.78554916,59.00286102,46.55502701,40.42160416,48.93716812,38.09005737,40.16609192,50.17456055,43.2862587,50.86405182,39.51013184,41.48118591,45.20562744,44.38000488,46.25541306,38.57651138,49.98712921,73.64482117,41.59266663,53.1649437,54.76475143,43.80983353
A0A2R8RYU9,465.5767822,491.4844055,430.4330444,425.1483765,453.8985901,506.0381775,410.1377563,462.3432922,445.5254211,470.459137,440.8235474,452.6118774,440.2920837,471.8050232,465.9910889,431.4050903,495.8781738,508.7763062,466.8584595,466.8078003,422.0718079,449.8391113,430.8320618,463.036377,476.2132263,488.8258667,464.250061,517.7282715,440.4518433,465.3748169,456.8085938,465.2345886
A0A2R8RZ78,36.23354721,49.74405289,52.78153992,59.36692047,53.17981339,26.31081581,42.42181396,42.70795822,58.76988602,47.20729446,37.34841156,64.56671906,52.27279282,52.64363861,34.11215973,57.01073456,48.89812088,42.6660881,42.86101151,63.7118187,33.54859161,45.31406784,34.49067688,57.71916199,31.72521973,48.10174179,52.09030533,51.22930527,38.45016479,54.40923309,42.50545502,59.7904892
A0A2R8RZL6,419.9361572,451.8555603,348.0979004,435.2125244,393.2181091,756.6982422,350.2524109,312.290741,409.8009033,338.2840576,330.9497681,815.2160034,624.2532349,351.1402893,231.429245,370.0295715,700.5148315,502.1432495,296.190918,471.0978088,265.1201172,530.0899048,343.079895,708.3713989,370.9460144,401.1398926,510.7069702,725.3935547,540.0275879,489.566803,607.3765869,392.8918457
A0A2R8S035,204.6557312,199.9890747,242.1331635,240.7036896,224.1443787,211.5603638,268.6855469,212.5238495,243.625,246.9408112,235.7078094,217.8064728,253.2870636,228.2143402,248.1206512,251.132431,204.9015808,291.9095764,260.3515625,283.2349548,272.0867615,255.9368134,255.9976501,221.2985992,253.3394623,200.2161713,254.6105194,246.3801422,236.8164825,267.1217651,240.0322723,249.3722229
A0A2R8S0A2,79.39674377,44.20578766,62.99111938,NaN,59.4643364,74.15795135,63.13005447,33.47011185,75.15076447,51.28347778,55.60229874,53.29561234,48.82119751,42.91504288,28.94263649,30.53808784,42.91405487,57.63302612,45.39011383,31.67870331,59.94034576,46.85544205,42.79370499,68.97278595,80.42351532,78.21209717,32.08749008,NaN,63.1089325,166.661438,48.68085098,27.52630997
A0A2R9YJH0,NaN,1.204761744,4.99378109,NaN,2.743976355,NaN,9.782541275,2.847138405,8.290786743,10.71293068,3.303196907,4.521770954,5.423861504,3.517057419,NaN,3.661452293,2.811472416,2.84541893,2.495475769,3.856621504,11.24283695,5.597599983,1.699096084,6.867483139,4.753241062,10.69236946,2.523448706,15.90386868,8.491236687,12.80232906,4.641365528,NaN
A0A2R9YJI3,19.92195702,19.09076691,31.71151924,24.97378159,16.80690193,13.3432951,15.38474178,8.66001606,18.22173882,18.59224129,10.98753643,44.11296844,20.11451912,12.93997765,15.13273716,20.49711037,12.41606903,10.11597061,15.76170635,NaN,19.17243385,9.042265892,14.51727581,17.8936882,22.4969101,12.56724739,15.93689919,13.12232113,17.33661652,NaN,9.182723045,5.659694195
A0A2R9YJL7,1430.892822,1357.976929,1538.275635,1575.907227,1274.758423,1531.5271,1401.239136,1296.213623,1407.040283,1497.689209,1269.614746,1414.942261,1428.694824,1428.100098,1481.01001,1486.727539,1409.49939,1403.84436,1290.198975,1381.236084,1475.273438,1335.593018,1379.725342,1530.470947,1294.087036,1361.378784,1302.723022,1392.328247,1276.045654,1411.256104,1424.618164,1428.282104
A0A2R9YJM4,9170.689453,9711.327148,9590.154297,10509.32031,10330.96582,9352.271484,9713.197266,9126.685547,8642.722656,9361.379883,9380.212891,9117.370117,9319.404297,10258.04883,9415.675781,9931.713867,10320.29297,8557.683594,8741.481445,9144.370117,8834.066406,9688.291992,9278.123047,9858.026367,8850.917969,8202.570313,8819.925781,9826.147461,8400.736328,9017.555664,9603.199219,9617.728516
A0A2R9YJN8,56.3862648,64.92714691,47.28959274,83.39733124,76.31445313,69.70619965,68.23381042,49.72192383,80.49442291,51.17269897,83.49560547,58.15000153,73.92198944,57.49076462,101.1787033,66.62001801,57.90304184,47.40680695,46.70627594,34.65829468,54.66238403,71.11362457,60.95169067,79.79193115,46.03473663,52.96238327,69.06327057,41.30590439,65.05439758,82.10512543,60.15719223,48.27729797
A0A2Z6I959,129.627655,119.6934433,145.8540344,117.6123962,124.4843445,146.3161469,118.0774765,116.4684448,127.3866043,140.6213531,118.4615479,120.2762527,120.6378937,112.9257126,121.1543045,124.400116,127.7696457,112.6601791,108.596611,122.0874557,121.6305161,125.1884766,106.9359665,149.6865997,125.7296066,130.4404449,133.3626556,137.1724243,118.9163208,139.5426788,112.7643509,150.9656219
A0A4P2L339,132.6792297,144.120697,132.8179932,137.4269867,135.9390106,160.8435211,132.5735016,140.7257996,140.7368622,141.2305908,136.0738983,140.7828674,130.9214325,130.6637726,128.8683167,135.1707153,133.0259247,125.8623276,128.9526215,122.8300934,133.1943817,119.5955353,130.3871613,156.8835907,139.2625122,130.3612671,135.3236847,141.671524,141.005722,151.9375153,132.4283447,137.5519562
A0A4P8NJ80,206.1007843,246.8140411,312.0369873,252.4250793,298.6260376,227.4727631,187.9506378,258.5144348,189.5133362,273.4577637,252.0317078,256.1912231,257.848938,270.7593079,215.381012,298.1869202,272.1244202,293.9203491,277.1893005,182.7154846,205.3985138,273.5935364,198.6286926,281.3606262,186.895401,202.6724701,192.0918884,220.6057281,222.3261871,225.9964905,244.8197021,233.8048401
A0A8M1N020,17.22541237,NaN,3.232576609,NaN,6.567097664,NaN,NaN,5.421761036,10.43636417,NaN,NaN,NaN,NaN,9.795963287,NaN,6.613702774,16.30117607,10.87552834,6.348581791,8.390647888,11.21881962,10.20972538,NaN,NaN,28.11989594,NaN,14.64741898,NaN,7.733089924,2.171425819,NaN,NaN
A0A8M1N062,86.77733612,87.57130432,86.42804718,99.63357544,82.83514404,86.50180054,95.85809326,98.43030548,114.1312332,100.4674759,103.2440948,97.51675415,91.08448792,95.10005951,84.11405945,84.67108154,86.37377167,92.87280273,104.0436478,85.98259735,80.01572418,79.92093658,84.27161407,103.3945313,94.40778351,80.5450058,82.30756378,79.41727448,84.5938797,89.7853775,90.08674622,91.52378845
A0A8M1N0E2,2313.144775,2163.025635,1930.966309,2012.232056,1955.599121,2072.356445,1669.651489,2066.34668,2033.776123,1736.809204,2331.529297,1985.076904,1669.978516,2009.025879,2015.312378,1875.379028,1858.960693,1706.961182,2116.262207,1725.883545,1585.868652,1615.595581,2022.13147,1739.989258,1845.503418,2251.751709,2077.883057,2192.054688,2279.347656,1961.474731,1958.363647,1990.216919
A0A8M1N0S4,787.1732178,702.0814819,801.6108398,865.4620361,821.4963989,770.2995605,743.5827026,795.2872925,830.8435669,701.8210449,780.8916626,750.9121704,801.59552,810.1567993,854.7814941,717.0587769,753.7216187,738.7456055,704.1398926,859.9942627,729.4096069,748.2702637,816.6690674,799.2223511,766.8879395,727.9012451,716.5646362,606.9827271,726.8169556,770.7208252,747.4968262,796.3344116
A0A8M1N0Y9,110.7329025,105.6823196,93.72393799,101.7657089,105.5177689,113.6471634,89.79504395,71.67873383,105.3002243,85.41124725,81.45243835,99.1733017,110.0023651,87.19476318,74.78276825,111.7011185,89.18349457,79.46478271,97.07196808,88.48097992,83.55697632,100.1220398,78.80625153,110.8623123,91.59357452,104.3456116,89.7334671,82.86161804,102.4813385,85.65673065,79.95424652,81.60839081
A0A8M1N0Z5,184.5598755,191.6237335,195.2457581,171.1185303,161.8722229,175.3918457,150.4151764,181.9342957,153.131485,160.5907745,173.2485809,177.7120056,153.609726,172.0121002,166.0363617,191.3128052,159.3194885,177.637146,202.9034119,162.9714661,187.2991333,171.2515564,198.095047,183.1720123,179.2591705,218.2461853,169.0513,152.3521118,161.3618011,179.9115143,169.1886902,153.5046539
A0A8M1N1B6,1580.812744,1438.49292,2039.469604,2046.769165,1902.737671,1944.117798,1849.80481,1502.58728,1721.93457,2177.214355,1927.241699,1934.876709,1971.227417,1924.529907,2258.009277,2322.463867,2040.871216,2645.936279,2054.317627,2291.323975,2466.079346,1922.99707,1795.442139,1676.284058,2066.883789,2224.791504,2421.293213,2123.00708,1639.893677,1713.713013,1896.714233,2133.534424
A0A8M1N1X8,125.970192,112.5858765,108.2252197,120.1718445,103.5201263,125.0518723,114.5523758,120.0838623,99.63191986,110.8690796,117.9100723,152.8000183,110.9280472,92.03952789,89.14633179,105.3319473,100.6666794,101.5993118,120.0521622,118.1601257,88.52806854,100.3645248,90.75383759,120.4029846,86.47768402,114.9806595,107.7661133,113.604393,110.3872147,116.2828674,97.21269226,112.509613
A0A8M1N295,18.10134125,24.91544533,17.75694084,35.00860214,30.97480011,28.61486053,NaN,29.05732346,26.18732262,24.87846947,30.10400963,20.7415657,43.00590515,16.81440544,30.75514603,41.00114441,16.04820442,5.482649326,16.61693192,13.39968967,20.34348869,21.40414619,22.08892059,43.5917778,30.75870514,17.75189209,10.41431713,8.135771751,35.23616409,24.654459,32.91891098,28.58350182
A0A8M1N2N9,393.262207,325.421936,314.5372009,314.7040405,323.0117493,350.999939,408.1407776,371.9747009,398.3967896,343.1054382,337.5160522,346.0387573,381.1246338,384.3210144,392.2372131,398.5305786,324.7450867,372.8166504,349.3411255,400.1305542,433.9655762,321.2007751,426.7400208,341.111145,358.3129272,392.7134705,370.5289001,336.7230835,382.7862244,380.6835938,372.8164673,391.6610718
A0A8M1N370,1476.60376,1303.459839,1303.768799,1407.897705,1377.096436,1225.969604,1180.913452,1300.849854,1274.06897,1189.096924,1222.045532,1193.108765,1225.425049,1119.759399,1309.03186,1189.815308,1317.515869,1037.973267,1247.675781,1303.855347,1002.444214,1106.665649,1196.977661,1120.039307,1123.761719,1170.896362,1248.995117,989.7206421,1145.37854,852.0983887,1247.105957,1161.18811
A0A8M1N4C3,71.30876923,63.02347565,57.17093658,61.26087952,60.38534546,65.11909485,62.22963333,59.83742523,56.89396667,53.75604248,64.51811218,57.47434998,74.20192719,55.75817108,65.05265045,51.80817032,49.34072876,53.94601822,54.77267456,66.71284485,61.57958603,48.07666016,51.49809647,62.23373413,74.6470871,64.0382843,53.4143486,70.47709656,62.1400528,63.9883194,48.7472496,54.96853638
A0A8M1N4I9,820.2404175,837.6841431,714.3370361,750.7293091,967.6674194,843.9769287,749.4347534,1011.803284,942.9956665,772.7299805,852.1748047,953.4310913,875.9882202,817.3312988,583.6427612,780.8905029,686.0413208,832.871521,863.3291626,939.5691528,904.9083252,896.2396851,686.1464233,769.8186035,1043.8302,736.3143311,835.7803345,842.4345093,1003.465759,906.2512207,982.243042,845.4257202
A0A8M1N4J3,32.56139374,31.1697998,30.93554115,33.79354095,29.82314682,36.00032425,28.18749237,29.85233688,34.30245972,27.59887123,36.328125,30.26670456,31.48911476,31.46957779,27.85685349,29.91996002,34.38652039,29.93108749,30.96022415,27.0314064,31.60453415,32.53966904,23.51578522,32.36821365,33.15686417,27.26747131,31.40667534,36.47468567,31.35713387,37.31788254,28.17318153,26.88221359
A0A8M1N4V1,48.24048996,375.178009,350.693634,350.8018188,380.7120972,311.2180176,48.77136993,310.2598572,57.35172272,386.6514282,360.6754456,423.2341003,333.2425842,292.3703918,49.67435074,235.84552,237.5438995,248.8708038,243.2017822,40.42398834,28.81654549,272.058075,60.85160065,433.5379333,42.3711319,41.38770294,45.40437698,295.8278809,34.11092758,193.0890808,163.4210205,200.7204437
A0A8M1N6N1,2317.078125,2190.626953,2350.032471,2333.607178,2263.522705,2197.345459,2372.4375,2143.851318,2098.875,2326.636963,2092.584961,2203.295898,2249.267822,2280.485352,2491.660156,2385.947998,2386.733398,2035.996948,2225.883057,2486.015869,2437.569336,2582.459473,2413.685303,2442.157959,2202.92749,2374.999756,2331.21167,2568.02124,2292.666992,2305.823242,2406.679932,2466.556396
A0A8M1N6R0,1885.992432,1855.130371,NaN,NaN,1105.389404,2284.002441,673.8790283,1671.241943,2268.772217,2100.470215,2500.558838,2268.82959,2514.55127,547.7288208,NaN,NaN,NaN,NaN,1228.912842,311.7211609,NaN,NaN,NaN,NaN,2452.412842,2168.143799,2348.369629,2415.828613,2046.290405,1316.324951,1119.492188,1231.242065
A0A8M1N6S0,708.7567749,655.22229,594.958313,640.5154419,622.0499268,703.7706909,637.71521,681.5714111,688.8972778,615.3331909,675.727478,688.0259399,653.7669678,636.8299561,624.9636841,634.1405029,595.8737793,642.6837769,668.8721313,676.7727661,624.3890991,602.3868408,653.9396973,644.0895386,677.1644287,697.668457,628.9675293,681.4171753,683.8967896,647.6005249,671.9100342,660.9850464
A0A8M1N6Y6,97.54278564,99.73911285,96.61090088,84.74156952,103.6000595,104.5604019,117.8069153,116.221611,96.91991425,101.9944153,100.9368896,98.81885529,83.13716125,100.9717178,94.03372955,110.6258316,120.5723267,108.8361969,120.5620117,105.5130234,111.3697968,96.94039154,122.2663116,121.2321014,142.0793915,99.23493195,107.0951538,143.4565125,107.6977844,115.3373642,118.2550507,115.8209381
A0A8M1N743,3616.068359,3599.861328,3475.418457,3657.857422,3651.769531,3246.893799,3574.016846,2909.509277,2960.809082,3448.379883,3028.898193,2935.989502,3743.071289,3168.471924,3065.040771,3373.083496,3266.506104,3237.916992,2952.866455,3362.513916,3032.036865,3208.608154,3489.028564,3459.612305,3004.894043,3503.051514,3361.686768,3214.36792,2974.513184,3275.666504,3295.318359,3390.908691
A0A8M1N7Z8,38709.51563,38500.875,36614.03125,35390.49609,36479.94531,40565.51172,41723.34375,35837.375,41550.16016,37861.90625,39975.69531,44167.50781,36557.50781,35738.53906,39163.35156,34908.44531,37242.12109,33108.0625,30968.52734,39071.46094,40775.41016,37230.92578,45593.82422,44601.79688,42111.33984,40246.30859,41012.65625,42287.42969,41786.10156,44472.82422,40496.39063,39736.27734
A0A8M1N8U3,6217.127441,6031.548828,5792.42041,5459.325195,5281.879395,6760.671387,6079.38916,5924.289063,6059.883301,7136.648926,5786.467773,6039.941895,6359.220703,6086.820801,5929.498047,5268.892578,5659.84375,6095.016602,4989.466309,5360.687988,5886.611816,6042.015137,6085.025391,5863.953125,6654.233398,5595.655273,5801.626465,6412.605957,6573.203125,6570.750488,5364.522949,5875.133789
A0A8M1N8U6,18.3650074,24.67086411,32.66084671,NaN,20.02044678,31.8374939,16.0304966,26.27191162,31.09373093,34.49364853,NaN,NaN,34.1819191,25.09450531,NaN,22.97025108,NaN,12.41135311,13.02177143,14.08167648,16.76030922,8.733160019,28.26156235,23.14757347,25.51652527,21.02671432,20.67813683,NaN,24.75486183,NaN,20.59822273,20.12377167
A0A8M1N9G1,1440.214844,1374.855591,1492.316772,1619.023926,1604.11145,1493.365234,1664.072632,1464.119141,1495.359741,1418.337036,1499.839478,1355.456543,1499.631226,1564.244629,1557.446167,1496.771484,1580.913208,1627.97998,1469.692139,1660.205688,1647.917114,1515.004028,1648.946289,1445.497559,1388.930054,1527.654663,1553.711914,1319.918579,1572.108398,1572.020508,1529.453003,1448.857544
